start,goal,runs_attempted,runs_successful,mean_sec,std_sec,best_sec,worst_sec
독산,상왕십리,30,30,0.00020431333333335023,2.02234638202546e-05,0.00019380000000002173,0.0002731000000000261
화정,석계,30,30,0.0002524133333333271,2.563393237270395e-05,0.00023970000000006486,0.0003421999999999592
의정부,온양온천,30,30,0.0005394433333333263,1.2575523404167229e-05,0.0005332000000000114,0.0006049999999999667
양천구청,보산,30,30,0.00038685999999999257,4.789249488872808e-05,0.0003672999999999593,0.0006051000000000251
독립문,풍양역,30,30,0.00031699333333333376,2.7240606128022218e-05,0.0002995000000000081,0.0003997999999999502
천호,노원,30,30,0.00030726333333333706,5.447197740328092e-05,0.00026250000000005436,0.00048370000000008684
광화문,대림,30,30,0.00018719333333333532,3.745488782819387e-05,0.00016260000000001273,0.0003374999999999906
동암,두정,30,30,0.00034681999999999584,4.5948778728775556e-05,0.00031039999999993295,0.00048749999999997407
을지로4가,군포,30,30,0.00025888333333332997,2.3835940416846766e-05,0.0002474000000000087,0.00034400000000001096
오류동,오금,30,30,0.0011305333333333242,0.00015992623160556167,0.0010473000000000843,0.0018329999999999735
종합운동장,혜화,30,30,0.00019053333333333145,3.197032304427903e-05,0.00016729999999998135,0.0002885999999999722
서대문,강동,30,30,0.0003789266666666754,0.0001576281572421471,0.0003149999999999542,0.001129099999999994
대야미,화서,30,30,0.00010096666666670195,1.1803370516744036e-05,8.920000000012251e-05,0.00012370000000005987
선릉,아산,30,30,0.0003422666666666722,1.0367716988608539e-05,0.0003345999999999627,0.0003895000000000426
대방,수리산,30,30,0.00026268999999999506,2.652949741953549e-05,0.000248000000000026,0.00035279999999993095
이촌,동작,30,30,2.7090000000007386e-05,3.209086058894314e-06,2.5100000000000122e-05,3.970000000008689e-05
정부과천청사,가락시장,30,30,0.00020758999999996862,1.123086075656639e-05,0.0002009999999998957,0.0002569999999999517
석계,충무로,30,30,0.00020522999999999698,3.0934038964671285e-05,0.00017519999999993097,0.0003037999999999652
명동,평택,30,30,0.0003133233333333818,3.630657133664881e-05,0.00029380000000012174,0.0004226000000000507
대곡,수원,30,30,0.00039409999999997505,5.869756951244329e-05,0.0003565999999999292,0.000565600000000055
평택,발산,30,30,0.0004940033333333371,4.22072069938428e-05,0.00047120000000000495,0.0006425999999999377
동암,연신내,30,30,0.00035019000000002055,7.796167862053231e-06,0.00034469999999986456,0.00037770000000003634
둔촌동,회기,30,30,0.0003727299999999915,0.00011465076871381604,0.000304000000000082,0.000784300000000071
홍대입구,가능,30,30,0.0002805199999999915,8.530392722512763e-06,0.00027469999999985006,0.0003215000000000856
신설동,창동,30,30,0.0001451500000000087,2.6818982705047605e-05,0.0001276000000001165,0.00021939999999998072
개봉,대방,30,30,9.063000000001746e-05,1.7348605131228882e-05,7.340000000000124e-05,0.00015049999999994235
양천구청,신길,30,30,0.00017967333333335223,2.9202499132032586e-05,0.00015659999999995122,0.0002653999999999712
삼성,구일,30,30,0.0002530166666666759,5.771544180046654e-06,0.00024820000000014275,0.0002804000000000695
삼송,까치산,30,30,0.00045331999999997187,0.0001104231177486276,0.0004028999999998728,0.0008325999999998501
남영,진위,30,30,0.0002534133333333595,2.7807094218721953e-05,0.0002339000000000091,0.00032129999999996883
금천구청,홍제,30,30,0.000281610000000021,6.390215619730392e-05,0.00024679999999999147,0.0005201999999999707
도곡,도림천,30,30,0.0002215633333333263,2.7910326444203607e-05,0.00019369999999985232,0.0002788000000000235
중앙,마곡,30,30,0.0008016700000000284,0.0002536996152276699,0.00048389999999987054,0.0017711000000000254
석수,혜화,30,30,0.00021331666666666305,8.54626949154554e-06,0.00020880000000000898,0.0002569999999999517
을지로4가,백운,30,30,0.000628870000000011,5.510556626452885e-05,0.0006037999999999322,0.0008302000000000032
회기,방배,30,30,0.0006004599999999879,5.624255565557805e-05,0.0005655999999998329,0.0007738000000001577
신답,온양온천,30,30,0.0004837833333333208,5.0216047125267876e-05,0.0004602000000000217,0.0007181999999998911
연신내,인천,30,30,0.0006828999999999752,6.46400391913733e-05,0.0006344999999998713,0.0008748999999999008
학여울,정발산,30,30,0.0006255400000000059,0.00014964503689285429,0.0005437999999999832,0.0013260999999999967
대화,상왕십리,30,30,0.0002707333333333099,4.234808404427803e-05,0.0002401999999999127,0.0003982000000000152
부개,군포,30,30,0.00017615333333335462,2.1448305812422096e-05,0.00016150000000014764,0.00024020000000013475
쌍용,개화산,30,30,0.00063101333333333,5.322049563424132e-05,0.0006041000000001073,0.0008262999999999465
부평,보산,30,30,0.0004509033333333375,6.385751056495305e-05,0.0004173999999999012,0.0006876999999998468
간석,금호,30,30,0.00032800000000002456,1.0531603233444189e-05,0.0003210000000000157,0.00037240000000005047
구파발,부평,30,30,0.0005955700000000415,7.062174429076806e-05,0.0005481000000000513,0.0007668999999999038
금정,고덕,30,30,0.0005371633333333274,3.889907011172227e-05,0.0005171999999999954,0.0007258000000001097
신정네거리,금호,30,30,0.000582100000000015,6.327092539234314e-05,0.0005446000000000062,0.0007528000000001089
하남풍산,삼각지,30,30,0.0003410733333333082,0.00012195263816561744,0.0002960999999999103,0.000821100000000019
성환,진위,30,30,4.903666666664641e-05,3.522923344188631e-06,4.7699999999872844e-05,6.750000000010914e-05
범계,회기,30,30,0.000460626666666634,4.445747731133847e-05,0.0004372999999999738,0.0006024000000000029
도봉산,중동,30,30,0.0006874300000000074,5.672499831056684e-05,0.0006636999999998228,0.0009704999999999853
상계,중동,30,30,0.0006097933333333527,0.00014355359494704604,0.0005542999999998965,0.0012896000000000019
용답,미사,30,30,0.0002268300000000186,2.6515481641234748e-05,0.0002108000000000665,0.0003054000000000112
녹양,녹천,30,30,9.337000000000372e-05,1.7110311705744434e-05,8.109999999983408e-05,0.00015049999999994235
이대,애오개,30,30,6.821333333333346e-05,9.424143934008826e-06,5.990000000011264e-05,9.409999999987484e-05
을지로4가,용산,30,30,0.00014827333333333008,3.0019359679319587e-05,0.00012539999999994222,0.00027090000000007386
종합운동장,구로디지털단지,30,30,0.0001408433333333588,2.2445484821891485e-05,0.00011949999999982808,0.0002116000000000895
